Index,FY,Date of Auction,Date of Issue,Date of Maturity,Notified Amount (Rupees Crore),Residual Maturity Period,Maturity Year,Number of Competitive Bid Received,"Value of Competitive Bid Received
(Rupees Crore)",Number of Non-Competitive Bid Received,"Value of Non-Competitive Bid Received
(Rupees Crore)",Number of Competitive Bid Accepted,"Value of Competitive Bid Accepted
(Rupees Crore)",Number of Non-Competitive Bid Accepted,"Value of Non-Competitive Bid Accepted
(Rupees Crore)","Devolvement on Primary Dealers
(Rupees Crore)","Devolvement/Private placement on RBI
(Rupees Crore)",Cut off Issue/ Price,Cut Off Yield,Nomenclature Loan,ISIN No.,Weighted Avg. Price,Weighted Avg. Yield,State,Amount,Tenor group,Bid cover,WAY,Notified - availed,Yield / Price,Outstanding,Maturity FY
5343,2018-19   ,26-Feb-19,27-Feb-19,19-Dec-28,1500,9.811,47106,95,"2,361.00",9,76.5,74,1423.5,9,76.5,-,-,98.4,8.4198,8.18% TAMILNADU SDL 2028,IN3120180192,98.58,8.3924,Tamil Nadu,"1,500.00",T6-10,1.658587987,6,0,Price,TRUE,2028-29
5344,2018-19   ,26-Feb-19,27-Feb-19,26-Dec-28,1000,9.831,47113,100,"4,000.00",10,45.45,21,954.55,10,45.45,-,-,98.12,8.3614,8.08% MAHARASHTRA SDL 2028,IN2220180052,98.14,8.3579,Maharashtra,1000,T6-10,4.190456236,6,0,Price,TRUE,2028-29
5345,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,1000,10,47176,98,"3,880.00",14,99.64,4,900.36,14,99.64,-,-,100,8.34,8.34% KARNATAKA SDL 2029,IN1920180180,100.04,8.3344,Karnataka,"1,000.00",T6-10,4.309387356,4,0,Yield,TRUE,2028-29
5346,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,1000,10,47176,133,"3,735.00",13,90,56,1210,13,90,-,-,100,8.38,8.38% GUJARAT SDL 2029,IN1520180309,100.1,8.3651,Gujarat,"1,300.00",T6-10,3.08677686,4,-300,Yield,TRUE,2028-29
5347,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,500,10,47176,45,1260,2,8,23,492,2,8,-,-,100,8.43,8.43% HIMACHAL PR SDL 2029,IN1720180059,100.09,8.4164,Himachal Pradesh,500,T6-10,2.56097561,4,0,Yield,TRUE,2028-29
5348,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,100,10,47176,14,380.00,-,-,8,100,-,,-,-,100,8.43,8.43% MEGHALAYA SDL 2029,IN2420180050,100.08,8.418,Meghalaya,100,T6-10,3.8,4,0,Yield,TRUE,2028-29
5349,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,500,10,47176,38,990,7,17.05,28,482.95,7,17.05,-,-,100,8.44,8.44% JHARKHAND SDL 2029,IN3720180071,100.16,8.4154,Jharkhand,500,T6-10,2.049901646,4,0,Yield,TRUE,2028-29
5350,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,1000,10,47176,70,2141,5,47.4,52,952.6,5,47.4,-,-,100,8.44,8.44% RAJASTHAN SDL 2029,IN2920180311,100.25,8.4031,Rajasthan,1000,T6-10,2.247533067,4,0,Yield,TRUE,2028-29
5351,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,2000,10,47176,106,"3,815.00",7,68,75,1932,7,68,-,-,100,8.44,8.44% WESTBENGAL SDL 2029,IN3420180165,100.18,8.4125,West Bengal,"2,000.00",T6-10,1.974637681,4,0,Yield,TRUE,2028-29
5352,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-29,3000,10,47176,138,"4,648.00",12,97.4,105,2902.6,12,97.4,-,-,100,8.45,8.45% UTTARPRADESH SDL 2029,IN3320180166,100.21,8.4181,Uttar Pradesh,"3,000.00",T6-10,1.601322952,4,0,Yield,TRUE,2028-29
5353,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-34,1000,15,49002,68,"3,196.00",3,27,9,973,3,27,-,-,100,8.4,8.4% KERALA SDL 2034,IN2020180153,100.01,8.3989,Kerala,"1,000.00",T11-15,3.284686536,3,0,Yield,TRUE,2033-34
5354,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-39,2500,20,50828,91,"6,391.00",5,28.6,15,2471.4,5,28.6,-,-,100,8.42,8.42% HARYANA SDL 2039,IN1620180100,100.05,8.4148,Haryana,"2,500.00",T16-20,2.585983653,4,0,Yield,TRUE,2038-39
5355,2018-19   ,26-Feb-19,27-Feb-19,27-Feb-39,750,20,50828,35,"1,335.00",1,2,30,748.00,1,2,-,-,100,8.52,8.52% TELANGANA SDL 2039,IN4520180188,100.55,8.4624,Telangana,750.00,T16-20,1.784759358,4,0,Yield,TRUE,2038-39
5356,2018-19   ,18-Feb-19,20-Feb-19,26-Dec-28,1000,9.85,47113,110,"4,825.00",7,41.15,26,958.85,7,41.15,-,-,98.65,8.2806,8.08% MAHARASHTRA SDL 2028,IN2220180052,98.7,8.2732,Maharashtra,1000,T6-10,5.032069667,6,0,Price,TRUE,2028-29
5357,2018-19   ,18-Feb-19,20-Feb-19,26-Dec-28,1500,9.85,47113,113,"4,231.00",6,38.61,20,1461.39,6,38.61,-,-,98.52,8.3003,8.08% TAMILNADU SDL 2028,IN3120180200,98.55,8.2958,Tamil Nadu,"1,500.00",T6-10,2.895188827,6,0,Price,TRUE,2028-29
5358,2018-19   ,18-Feb-19,20-Feb-19,20-Feb-29,1000,10,47169,136,"5,015.00",11,100.5,27,1199.5,11,100.5,-,-,100,8.28,8.28% GUJARAT SDL 2029,IN1520180291,100.06,8.2709,Gujarat,"1,300.00",T6-10,4.180908712,4,-300,Yield,TRUE,2028-29
5359,2018-19   ,18-Feb-19,20-Feb-19,20-Feb-29,1500,10,47169,125,"4,327.00",6,58,54,1442,6,58,-,-,100,8.35,8.35% WESTBENGAL SDL 2029,IN3420180157,100.14,8.3288,West Bengal,1500,T6-10,3.000693481,4,0,Yield,TRUE,2028-29
5360,2018-19   ,18-Feb-19,20-Feb-19,20-Feb-29,100,10,47169,24,651.00,-,-,9,100.00,-,,-,-,100,8.36,8.36% GOA SDL 2029,IN1420180144,100.12,8.3415,Goa,100.00,T6-10,6.51,4,0,Yield,TRUE,2028-29
5361,2018-19   ,18-Feb-19,20-Feb-19,20-Feb-29,584,10,47169,64,"2,557.00",1,2,20,582,1,2,-,-,100,8.37,8.37% JAMMUKASHMIR SDL 2029,IN1820180124,100.09,8.3566,Jammu & Kashmir,584.00,T6-10,4.39347079,4,0,Yield,TRUE,2028-29
5362,2018-19   ,18-Feb-19,20-Feb-19,20-Feb-29,150,10,47169,22,780.00,-,-,7,150,-,,-,-,100,8.37,8.37% NAGALAND SDL 2029,IN2620180041,100.07,8.3593,Nagaland,150,T6-10,5.2,4,0,Yield,TRUE,2028-29
5363,2018-19   ,18-Feb-19,20-Feb-19,20-Feb-29,150,10,47169,22,785.00,-,-,10,150,-,,-,-,100,8.37,8.37% PUDUCHERRY SDL 2029,IN3820180062,100.08,8.3573,Puducherry,150,T6-10,5.233333333,4,0,Yield,TRUE,2028-29
5364,2018-19   ,18-Feb-19,20-Feb-19,20-Feb-29,1500,10,47169,106,"4,180.00",12,117.05,34,1382.95,12,117.05,-,-,100,8.3,8.3% KARNATAKA SDL 2029,IN1920180172,100.09,8.2863,Karnataka,1500,T6-10,3.022524314,3,0,Yield,TRUE,2028-29
5365,2018-19   ,12-Feb-19,13-Feb-19,20-Feb-23,1000,4.019,44977,59,"3,445.00",1,2,10,998,1,2,-,-,102.75,7.8284,8.64% MADHYA PRADESH SDL 2023,IN2120120034,102.87,7.7937,Madhya Pradesh,"1,000.00",T1-5,3.451903808,6,0,Price,FALSE,2022-23
5366,2018-19   ,12-Feb-19,13-Feb-19,13-Feb-24,1000,5,45335,63,5230,2,22.768,14,977.232,2,22.768,-,-,100,7.93,7.93% CHHATTISGARH SDL 2024,IN3520180081,100.06,7.9157,Chhattisgarh,1000,T1-5,5.351850942,4,0,Yield,FALSE,2023-24
5367,2018-19   ,12-Feb-19,13-Feb-19,26-Dec-28,1000,9.869,47113,146,"5,995.00",10,75,1,925.00,10,75,-,-,98.98,8.2306,8.08% MAHARASHTRA SDL 2028,IN2220180052,98.98,8.2306,Maharashtra,"1,000.00",T6-10,6.481081081,6,0,Price,TRUE,2028-29
5368,2018-19   ,12-Feb-19,13-Feb-19,26-Dec-28,1500,9.869,47113,138,"5,702.50",12,58.5,38,"1,441.50",12,58.5,-,-,98.47,8.3078,8.08% TAMILNADU SDL 2028,IN3120180200,98.59,8.289,Tamil Nadu,"1,500.00",T6-10,3.955948665,6,0,Price,TRUE,2028-29
5369,2018-19   ,12-Feb-19,13-Feb-19,06-Feb-29,500,9.981,47155,38,"1,635.00",2,5,19,495,2,5,-,-,100.05,8.372,8.38% PUNJAB SDL 2029,IN2820180130,100.27,8.3395,Punjab,500.00,T6-10,3.303030303,5,0,Price,TRUE,2028-29
5370,2018-19   ,12-Feb-19,13-Feb-19,13-Feb-29,1000,10,47162,146,"5,715.00",12,60.95,36,"1,239.05",12,60.95,-,-,100,8.28,8.28% GUJARAT SDL 2029,IN1520180283,100.07,8.2694,Gujarat,"1,300.00",T6-10,4.612404665,4,-300,Yield,TRUE,2028-29
5371,2018-19   ,12-Feb-19,13-Feb-19,13-Feb-29,1000,10,47162,72,3319,6,23.7,18,976.3,6,23.7,-,-,100,8.31,8.31% JHARKHAND SDL 2029,IN3720180063,100.06,8.3015,Jharkhand,1000,T6-10,3.399569804,4,0,Yield,TRUE,2028-29
5372,2018-19   ,12-Feb-19,13-Feb-19,13-Feb-29,700,10,47162,77,"3,315.00",6,18,19,682,6,18,-,-,100,8.31,8.31% KERALA SDL 2029,IN2020180146,100.08,8.2978,Kerala,700.00,T6-10,4.860703812,4,0,Yield,TRUE,2028-29
5373,2018-19   ,12-Feb-19,13-Feb-19,13-Feb-29,3000,10,47162,129,"7,945.00",5,37,37,2963,5,37,-,-,100,8.32,8.32% UTTARPRADESH SDL 2029,IN3320180158,100.05,8.3118,Uttar Pradesh,"3,000.00",T6-10,2.681403982,4,0,Yield,TRUE,2028-29
5374,2018-19   ,12-Feb-19,13-Feb-19,13-Feb-34,2500,15,48988,109,"4,340.00",3,10,26,1535,3,10,-,-,100,8.36,8.36% WESTBENGAL SDL 2034,IN3420180140,100.09,8.3499,West Bengal,1545,T11-15,2.827361564,4,955,Yield,TRUE,2033-34
5375,2018-19   ,12-Feb-19,13-Feb-19,13-Feb-44,2000,25,52640,73,"4,735.00",3,11.8,3,1988.2,3,11.8,-,-,100,8.33,8.33% TELANGANA SDL 2044,IN4520180170,100,8.33,Telangana,2000,T20+,2.381551152,4,0,Yield,TRUE,2043-44
5376,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-25,1000,6,45694,49,"4,360.00",2,13.4,4,986.6,2,13.4,-,-,100,8.14,8.14% CHHATTISGARH SDL 2025,IN3520180073,100.07,8.1248,Chhattisgarh,1000,T6-10,4.419217515,4,0,Yield,FALSE,2024-25
5377,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-28,1000,9,46789,52,"2,365.00",4,30.15,18,969.85,4,30.15,-,-,100,8.32,8.32% ANDHRA SDL 2028,IN1020180403,100.02,8.3166,Andhra Pradesh,1000,T6-10,2.438521421,4,0,Yield,TRUE,2027-28
5378,2018-19   ,05-Feb-19,06-Feb-19,05-Dec-28,1000,9.831,47092,54,1975,6,31,38,969,6,31,-,-,99.78,8.4004,8.37% MADHYAPRADESH SDL 2028,IN2120180095,100.17,8.3416,Madhya Pradesh,1000,T6-10,2.038183695,6,0,Price,TRUE,2028-29
5379,2018-19   ,05-Feb-19,06-Feb-19,26-Dec-28,1200,9.889,47113,82,"2,385.00",7,38.25,68,"1,461.75",7,38.25,-,-,98.06,8.3702,8.08% TAMILNADU SDL 2028,IN3120180200,98.4,8.3185,Tamil Nadu,"1,500.00",T6-10,1.631605952,6,-300,Price,TRUE,2028-29
5380,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,2000,10,47155,193,"6,677.00",22,146,77,1854,22,146,-,-,100,8.32,8.32% KARNATAKA SDL 2029,IN1920180164,100.13,8.3005,Karnataka,"2,000.00",T6-10,3.601402373,4,0,Yield,TRUE,2028-29
5381,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,1500,10,47155,91,"2,944.00",9,52,26,"1,204.00",9,52,-,-,100,8.32,8.32% RAJASTHAN SDL 2029,IN2920180303,100.05,8.3119,Rajasthan,"1,256.00",T6-10,2.445182724,4,244,Yield,TRUE,2028-29
5382,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,1000,10,47155,54,"2,036.00",2,12,20,988,2,12,-,-,100,8.34,8.34% ASSAM SDL 2029,IN1220180229,100.1,8.3246,Assam,"1,000.00",T6-10,2.060728745,4,0,Yield,TRUE,2028-29
5383,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,3000,10,47155,173,6961.777,9,50,53,2950,9,50,-,-,100,8.34,8.34% UTTARPRADESH SDL 2029,IN3320180141,100.14,8.3197,Uttar Pradesh,3000,T6-10,2.359924407,4,0,Yield,TRUE,2028-29
5384,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,1000,10,47155,70,"2,300.00",4,32.5,39,967.5,4,32.5,-,-,100,8.35,8.35% KERALA SDL 2029,IN2020180138,100.16,8.3265,Kerala,"1,000.00",T6-10,2.377260982,4,0,Yield,TRUE,2028-29
5385,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,2000,10,47155,89,3226,3,9.6,50,1990.4,3,9.6,-,-,100,8.36,8.36% BIHAR SDL 2029,IN1320180053,100.24,8.3236,Bihar,2000,T6-10,1.620779743,4,0,Yield,TRUE,2028-29
5386,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,1000,10,47155,52,"2,170.00",4,17,29,983,4,17,-,-,100,8.36,8.36% JHARKHAND SDL 2029,IN3720180055,100.21,8.3293,Jharkhand,"1,000.00",T6-10,2.207527976,4,0,Yield,TRUE,2028-29
5387,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,200,10,47155,27,1025,3,1.81,14,198.19,3,1.81,-,-,100,8.38,8.38% GOA SDL 2029,IN1420180136,100.23,8.3452,Goa,200,T6-10,5.171804834,4,0,Yield,TRUE,2028-29
5388,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,800,10,47155,58,"1,735.00",1,2,35,798.00,1,2,-,-,100,8.38,8.38% JAMMUKASHMIR SDL 2029,IN1820180116,100.24,8.3434,Jammu & Kashmir,800.00,T6-10,2.174185464,4,0,Yield,TRUE,2028-29
5389,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,200,10,47155,21,"1,165.00",-,-,9,200,-,,-,-,100,8.38,8.38% MANIPUR SDL 2029,IN2320180044,100.45,8.3125,Manipur,200,T6-10,5.825,4,0,Yield,TRUE,2028-29
5390,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,1000,10,47155,68,"2,064.00",4,26,56,974,4,26,-,-,100,8.38,8.38% PUNJAB SDL 2029,IN2820180130,100.23,8.345,Punjab,1000,T6-10,2.119096509,4,0,Yield,TRUE,2028-29
5391,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,200,10,47155,25,966.00,-,-,13,200,-,,-,-,100,8.38,8.38% TRIPURA SDL 2029,IN3220180068,100.18,8.3533,Tripura,200.00,T6-10,4.83,4,0,Yield,TRUE,2028-29
5392,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-29,1000,10,47155,154,"4,804.25",13,72.2,45,1227.8,13,72.2,-,-,100,8.3,8.3% GUJARAT SDL 2029,IN1520180275,100.12,8.2824,Gujarat,"1,300.00",T6-10,3.912892979,3,-300,Yield,TRUE,2028-29
5393,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-31,1500,12,47885,100,"2,959.65",5,46.75,64,1453.25,5,46.75,-,-,100,8.39,8.39% ANDHRA SDL 2031,IN1020180411,100.22,8.3602,Andhra Pradesh,"1,500.00",T11-15,2.036573198,4,0,Yield,TRUE,2030-31
5394,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-39,2000,20,50807,85,"3,875.00",4,7.6,56,1992.4,4,7.6,-,-,100,8.41,8.41% WESTBENGAL SDL 2039,IN3420180132,100.32,8.3769,West Bengal,"2,000.00",T16-20,1.944890584,4,0,Yield,TRUE,2038-39
5395,2018-19   ,05-Feb-19,06-Feb-19,06-Feb-39,2000,20,50807,90,"4,359.36",-,-,67,"2,000.00",-,,-,-,100,8.43,8.43% HARYANA SDL 2039,IN1620180092,100.27,8.4016,Haryana,"2,000.00",T16-20,2.17968,4,0,Yield,TRUE,2038-39
5396,2018-19   ,29-Jan-19,30-Jan-19,07-Feb-28,200,9.019,46790,19,570.00,-,-,4,175.00,-,,-,-,100,8.1995,8.2% PUNJAB SDL 2028,IN2820170248,100.16,8.1741,Punjab,175.00,T6-10,3.257142857,6,25,Price,TRUE,2027-28
5397,2018-19   ,29-Jan-19,30-Jan-19,26-Dec-28,1000,9.906,47113,80,3481,8,37.8,11,962.2,8,37.8,-,-,99.45,8.1602,8.08% TAMILNADU SDL 2028,IN3120180200,99.54,8.1474,Tamil Nadu,1000,T6-10,3.617750987,6,0,Price,TRUE,2028-29
5398,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-29,1000,10,47148,105,"5,620.00",10,80.15,23,"1,219.85",10,80.15,-,-,100,8.16,8.16% GUJARAT SDL 2029,IN1520180267,100.06,8.1507,Gujarat,"1,300.00",T6-10,4.607123827,4,-300,Yield,TRUE,2028-29
5399,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-29,1000,10,47148,87,5380,2,15,14,985,2,15,-,-,100,8.17,8.17% RAJASTHAN SDL 2029,IN2920180295,100.08,8.1583,Rajasthan,1000,T6-10,5.461928934,4,0,Yield,TRUE,2028-29
5400,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-29,2000,10,47148,95,"5,795.00",3,10.5,18,1989.5,3,10.5,-,-,100,8.18,8.18% BIHAR SDL 2029,IN1320180046,100.06,8.1712,Bihar,2000,T6-10,2.912792159,4,0,Yield,TRUE,2028-29
5401,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-29,3000,10,47148,137,"10,599.00",8,58.5,21,2941.5,8,58.5,-,-,100,8.18,8.18% UTTARPRADESH SDL 2029,IN3320180133,100.07,8.1689,Uttar Pradesh,3000,T6-10,3.603263641,4,0,Yield,TRUE,2028-29
5402,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-29,500,10,47148,35,"2,170.00",2,6,8,494,2,6,-,-,100,8.19,8.19% ASSAM SDL 2029,IN1220180211,100.07,8.1794,Assam,500,T6-10,4.392712551,4,0,Yield,TRUE,2028-29
5403,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-29,800,10,47148,66,3760,2,3.5,16,796.5,2,3.5,-,-,100,8.2,8.2% JAMMUKASHMIR SDL 2029,IN1820180108,100.09,8.1868,Jammu & Kashmir,800,T6-10,4.720652856,3,0,Yield,TRUE,2028-29
5404,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-31,2000,12,47878,90,"4,885.00",10,92.75,48,1907.25,10,92.75,-,-,100,8.22,8.22% KARNATAKA SDL 2031,IN1920180156,100.1,8.2069,Karnataka,2000,T11-15,2.561279329,4,0,Yield,TRUE,2030-31
5405,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-32,1000,13,48243,78,"3,456.00",3,13,29,987,3,13,-,-,100,8.22,8.22% ANDHRA SDL 2032,IN1020180395,100.15,8.2016,Andhra Pradesh,"1,000.00",T11-15,3.501519757,4,0,Yield,TRUE,2031-32
5406,2018-19   ,29-Jan-19,30-Jan-19,30-Jan-39,2000,20,50800,64,"4,780.15",1,25.5,25,1974.5,1,25.5,-,-,100,8.25,8.25% TELANGANA SDL 2039,IN4520180162,100.11,8.2383,Telangana,2000,T16-20,2.420942011,4,0,Yield,TRUE,2038-39
5407,2018-19   ,22-Jan-19,23-Jan-19,26-Dec-28,1000,9.925,47113,117,"5,861.00",6,9.7,4,990.3,6,9.7,-,-,99.4,8.1679,8.08% TAMILNADU SDL 2028,IN3120180200,99.4,8.1678,Tamil Nadu,1000,T6-10,5.918408563,6,0,Price,TRUE,2028-29
5408,2018-19   ,22-Jan-19,23-Jan-19,23-Jan-29,2000,10,47141,172,"9,316.00",18,159.62,35,"1,840.38",18,159.62,-,-,100,8.19,8.19% KARNATAKA SDL 2029,IN1920180149,100.07,8.1789,Karnataka,"2,000.00",T6-10,5.061998066,4,0,Yield,TRUE,2028-29
5409,2018-19   ,22-Jan-19,23-Jan-19,23-Jan-29,2500,10,47141,142,"11,420.00",7,74.9,28,2425.1,7,74.9,-,-,100,8.21,8.21% WESTBENGAL SDL 2029,IN3420180124,100.13,8.1909,West Bengal,2500,T6-10,4.709084161,4,0,Yield,TRUE,2028-29
5410,2018-19   ,22-Jan-19,23-Jan-19,23-Jan-29,100,10,47141,27,760.00,2,4,8,96,2,4,-,-,100,8.22,8.22% GOA SDL 2029,IN1420180128,100.08,8.2085,Goa,100,T6-10,7.916666667,4,0,Yield,TRUE,2028-29
5411,2018-19   ,22-Jan-19,23-Jan-19,23-Jan-29,2000,10,47141,138,"9,275.00",6,48.7,24,1951.3,6,48.7,-,-,100,8.2,8.2% BIHAR SDL 2029,IN1320180038,100.05,8.1919,Bihar,"2,000.00",T6-10,4.753241429,3,0,Yield,TRUE,2028-29
5412,2018-19   ,22-Jan-19,23-Jan-19,23-Jan-31,150,12,47871,16,870.00,1,1.5,5,148.5,1,1.5,-,-,100,8.22,8.22% PUDUCHERRY SDL 2031,IN3820180054,100.01,8.2183,Puducherry,150,T11-15,5.858585859,4,0,Yield,TRUE,2030-31
